,item_category,userCount,Records,Period,ClickDays,Behavior_1,Behavior_2,Behavior_3,Behavior_4,records_evening,records_midnight,records_afternoon,records_morning,ViewPerClickDay,ClickPerUser,PayPerUser,ViewPerUser,CartPerUser,FavorPerUser,MorningProp,AfternoonProp,EveningProp,MidnightProp,ViewProp,FavorProp,CartProp,PayProp,PayViewRate,PayFavorRate,PayCartRate,FavorViewRate,CartViewRate,CartFavorRate
4,13285,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,13286,3,36,17,9,34.0,1.0,1.0,0.0,20.0,5.0,2.0,9.0,4.0,12.0,0.0,11.3333333333,0.333333333333,0.333333333333,0.25,0.0555555555556,0.555555555556,0.138888888889,0.944444444444,0.0277777777778,0.0277777777778,0.0,0.0,0.0,0.0,0.0294117647059,0.0294117647059,1.0
6,13287,8,25,11,7,24.0,1.0,0.0,0.0,4.0,2.0,17.0,2.0,3.57142857143,3.125,0.0,3.0,0.0,0.125,0.08,0.68,0.16,0.08,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0416666666667,0.0,0.0
7,13288,540,6292,30,30,5913.0,105.0,181.0,93.0,3202.0,576.0,1264.0,1250.0,209.733333333,11.6518518519,0.172222222222,10.95,0.335185185185,0.194444444444,0.198664971392,0.200890019072,0.508900190718,0.0915448188175,0.939764780674,0.0166878575969,0.0287666878576,0.0147806738716,0.0157280568239,0.885714285714,0.513812154696,0.0177574835109,0.030610519195,1.72380952381
8,1329,75,393,30,28,342.0,15.0,25.0,11.0,178.0,66.0,76.0,73.0,14.0357142857,5.24,0.146666666667,4.56,0.333333333333,0.2,0.185750636132,0.193384223919,0.452926208651,0.167938931298,0.870229007634,0.0381679389313,0.0636132315522,0.027989821883,0.0321637426901,0.733333333333,0.44,0.0438596491228,0.0730994152047,1.66666666667
9,13290,2,4,4,2,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,13291,20,165,28,19,151.0,1.0,11.0,2.0,22.0,52.0,26.0,65.0,8.68421052632,8.25,0.1,7.55,0.55,0.05,0.393939393939,0.157575757576,0.133333333333,0.315151515152,0.915151515152,0.00606060606061,0.0666666666667,0.0121212121212,0.0132450331126,2.0,0.181818181818,0.00662251655629,0.0728476821192,11.0
11,13292,56,294,28,25,271.0,3.0,11.0,9.0,127.0,30.0,116.0,21.0,11.76,5.25,0.160714285714,4.83928571429,0.196428571429,0.0535714285714,0.0714285714286,0.394557823129,0.431972789116,0.102040816327,0.921768707483,0.0102040816327,0.0374149659864,0.030612244898,0.0332103321033,3.0,0.818181818182,0.0110701107011,0.0405904059041,3.66666666667
12,13293,7,45,13,10,42.0,0.0,2.0,1.0,15.0,0.0,20.0,10.0,4.5,6.42857142857,0.142857142857,6.0,0.285714285714,0.0,0.222222222222,0.444444444444,0.333333333333,0.0,0.933333333333,0.0,0.0444444444444,0.0222222222222,0.0238095238095,-999.0,0.5,0.0,0.047619047619,-999.0
13,13294,12,71,22,15,64.0,0.0,3.0,4.0,29.0,0.0,34.0,8.0,4.73333333333,5.91666666667,0.333333333333,5.33333333333,0.25,0.0,0.112676056338,0.478873239437,0.408450704225,0.0,0.901408450704,0.0,0.0422535211268,0.056338028169,0.0625,-999.0,1.33333333333,0.0,0.046875,-999.0
14,13295,19,98,30,16,89.0,2.0,4.0,3.0,53.0,5.0,14.0,26.0,6.125,5.15789473684,0.157894736842,4.68421052632,0.210526315789,0.105263157895,0.265306122449,0.142857142857,0.540816326531,0.0510204081633,0.908163265306,0.0204081632653,0.0408163265306,0.030612244898,0.0337078651685,1.5,0.75,0.0224719101124,0.0449438202247,2.0
15,13296,1,4,1,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,13297,1,2,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,13298,6,55,26,9,55.0,0.0,0.0,0.0,9.0,38.0,3.0,5.0,6.11111111111,9.16666666667,0.0,9.16666666667,0.0,0.0,0.0909090909091,0.0545454545455,0.163636363636,0.690909090909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,13299,96,324,30,28,314.0,2.0,5.0,3.0,89.0,79.0,44.0,112.0,11.5714285714,3.375,0.03125,3.27083333333,0.0520833333333,0.0208333333333,0.345679012346,0.135802469136,0.274691358025,0.243827160494,0.969135802469,0.00617283950617,0.0154320987654,0.00925925925926,0.00955414012739,1.5,0.6,0.00636942675159,0.015923566879,2.5
19,13300,43,320,27,20,308.0,10.0,0.0,2.0,175.0,22.0,86.0,37.0,16.0,7.44186046512,0.046511627907,7.16279069767,0.0,0.232558139535,0.115625,0.26875,0.546875,0.06875,0.9625,0.03125,0.0,0.00625,0.00649350649351,0.2,-999.0,0.0324675324675,0.0,0.0
20,13303,12,59,29,13,57.0,1.0,1.0,0.0,26.0,18.0,10.0,5.0,4.53846153846,4.91666666667,0.0,4.75,0.0833333333333,0.0833333333333,0.0847457627119,0.169491525424,0.440677966102,0.305084745763,0.966101694915,0.0169491525424,0.0169491525424,0.0,0.0,0.0,0.0,0.0175438596491,0.0175438596491,1.0
21,13304,2,2,18,2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,13305,243,1603,30,30,1464.0,35.0,66.0,38.0,605.0,216.0,397.0,385.0,53.4333333333,6.59670781893,0.156378600823,6.02469135802,0.271604938272,0.144032921811,0.240174672489,0.247660636307,0.377417342483,0.134747348721,0.913287585777,0.0218340611354,0.0411728009981,0.0237055520898,0.025956284153,1.08571428571,0.575757575758,0.0239071038251,0.0450819672131,1.88571428571
23,13306,2,2,2,2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,13308,209,1072,30,30,924.0,6.0,98.0,44.0,560.0,95.0,204.0,213.0,35.7333333333,5.12918660287,0.210526315789,4.42105263158,0.468899521531,0.0287081339713,0.198694029851,0.190298507463,0.522388059701,0.0886194029851,0.861940298507,0.00559701492537,0.0914179104478,0.0410447761194,0.047619047619,7.33333333333,0.448979591837,0.00649350649351,0.106060606061,16.3333333333
25,13309,2,6,25,3,5.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,2.5,0.0,0.5,0.333333333333,0.0,0.333333333333,0.333333333333,0.833333333333,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
26,13311,11,28,24,10,25.0,1.0,2.0,0.0,10.0,2.0,1.0,15.0,2.8,2.54545454545,0.0,2.27272727273,0.181818181818,0.0909090909091,0.535714285714,0.0357142857143,0.357142857143,0.0714285714286,0.892857142857,0.0357142857143,0.0714285714286,0.0,0.0,0.0,0.0,0.04,0.08,2.0
27,13316,5,32,25,8,28.0,0.0,4.0,0.0,5.0,0.0,12.0,15.0,4.0,6.4,0.0,5.6,0.8,0.0,0.46875,0.375,0.15625,0.0,0.875,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.142857142857,-999.0
28,13317,6,20,17,4,19.0,1.0,0.0,0.0,8.0,5.0,6.0,1.0,5.0,3.33333333333,0.0,3.16666666667,0.0,0.166666666667,0.05,0.3,0.4,0.25,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0526315789474,0.0,0.0
29,13318,119,956,30,30,894.0,34.0,25.0,3.0,469.0,118.0,178.0,191.0,31.8666666667,8.03361344538,0.0252100840336,7.51260504202,0.210084033613,0.285714285714,0.199790794979,0.186192468619,0.490585774059,0.123430962343,0.935146443515,0.0355648535565,0.0261506276151,0.00313807531381,0.00335570469799,0.0882352941176,0.12,0.0380313199105,0.0279642058166,0.735294117647
30,13319,9,26,19,12,26.0,0.0,0.0,0.0,11.0,2.0,6.0,7.0,2.16666666667,2.88888888889,0.0,2.88888888889,0.0,0.0,0.269230769231,0.230769230769,0.423076923077,0.0769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,13320,8,27,23,5,26.0,0.0,1.0,0.0,15.0,9.0,3.0,0.0,5.4,3.375,0.0,3.25,0.125,0.0,0.0,0.111111111111,0.555555555556,0.333333333333,0.962962962963,0.0,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.0384615384615,-999.0
32,13321,7,83,28,9,78.0,0.0,2.0,3.0,16.0,31.0,7.0,29.0,9.22222222222,11.8571428571,0.428571428571,11.1428571429,0.285714285714,0.0,0.349397590361,0.0843373493976,0.192771084337,0.373493975904,0.939759036145,0.0,0.0240963855422,0.0361445783133,0.0384615384615,-999.0,1.5,0.0,0.025641025641,-999.0
33,13322,101,469,29,28,436.0,3.0,15.0,15.0,214.0,71.0,83.0,101.0,16.75,4.64356435644,0.148514851485,4.31683168317,0.148514851485,0.029702970297,0.215351812367,0.17697228145,0.456289978678,0.151385927505,0.929637526652,0.00639658848614,0.0319829424307,0.0319829424307,0.0344036697248,5.0,1.0,0.00688073394495,0.0344036697248,5.0
34,13323,106,658,29,29,605.0,11.0,35.0,7.0,295.0,107.0,142.0,114.0,22.6896551724,6.20754716981,0.0660377358491,5.70754716981,0.330188679245,0.103773584906,0.173252279635,0.215805471125,0.448328267477,0.162613981763,0.919452887538,0.016717325228,0.0531914893617,0.0106382978723,0.0115702479339,0.636363636364,0.2,0.0181818181818,0.0578512396694,3.18181818182
35,13325,2,2,16,2,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,13326,550,5945,30,30,5686.0,128.0,124.0,7.0,2798.0,703.0,1379.0,1065.0,198.166666667,10.8090909091,0.0127272727273,10.3381818182,0.225454545455,0.232727272727,0.179142136249,0.231959629941,0.470647603028,0.118250630782,0.956433978133,0.0215306980656,0.0208578637511,0.00117746005046,0.00123109391488,0.0546875,0.0564516129032,0.0225114315864,0.0218079493493,0.96875
37,13327,3,7,8,2,7.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,3.5,2.33333333333,0.0,2.33333333333,0.0,0.0,0.0,0.142857142857,0.857142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,13328,124,607,30,30,518.0,7.0,67.0,15.0,255.0,62.0,179.0,111.0,20.2333333333,4.89516129032,0.120967741935,4.17741935484,0.540322580645,0.0564516129032,0.182866556837,0.29489291598,0.420098846787,0.102141680395,0.853377265239,0.0115321252059,0.110378912685,0.0247116968699,0.0289575289575,2.14285714286,0.223880597015,0.0135135135135,0.129343629344,9.57142857143
39,13329,31,419,30,26,389.0,4.0,17.0,9.0,223.0,8.0,145.0,43.0,16.1153846154,13.5161290323,0.290322580645,12.5483870968,0.548387096774,0.129032258065,0.102625298329,0.346062052506,0.532219570406,0.0190930787589,0.928400954654,0.00954653937947,0.0405727923628,0.0214797136038,0.0231362467866,2.25,0.529411764706,0.0102827763496,0.0437017994859,4.25
40,1333,8,41,27,8,39.0,1.0,1.0,0.0,22.0,2.0,14.0,3.0,5.125,5.125,0.0,4.875,0.125,0.125,0.0731707317073,0.341463414634,0.536585365854,0.0487804878049,0.951219512195,0.0243902439024,0.0243902439024,0.0,0.0,0.0,0.0,0.025641025641,0.025641025641,1.0
41,13330,81,283,29,26,278.0,2.0,3.0,0.0,105.0,43.0,89.0,46.0,10.8846153846,3.49382716049,0.0,3.43209876543,0.037037037037,0.0246913580247,0.162544169611,0.314487632509,0.371024734982,0.151943462898,0.982332155477,0.00706713780919,0.0106007067138,0.0,0.0,0.0,0.0,0.00719424460432,0.0107913669065,1.5
42,13331,9,85,24,12,85.0,0.0,0.0,0.0,38.0,4.0,28.0,15.0,7.08333333333,9.44444444444,0.0,9.44444444444,0.0,0.0,0.176470588235,0.329411764706,0.447058823529,0.0470588235294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,13332,280,2388,30,30,2146.0,51.0,123.0,68.0,1250.0,199.0,530.0,409.0,79.6,8.52857142857,0.242857142857,7.66428571429,0.439285714286,0.182142857143,0.171273031826,0.221943048576,0.523450586265,0.0833333333333,0.898659966499,0.0213567839196,0.0515075376884,0.0284757118928,0.0316868592731,1.33333333333,0.552845528455,0.0237651444548,0.0573159366263,2.41176470588
44,13334,315,2132,30,30,2098.0,10.0,15.0,9.0,835.0,506.0,441.0,350.0,71.0666666667,6.76825396825,0.0285714285714,6.66031746032,0.047619047619,0.031746031746,0.164165103189,0.206848030019,0.391651031895,0.237335834897,0.984052532833,0.0046904315197,0.00703564727955,0.00422138836773,0.00428979980934,0.9,0.6,0.0047664442326,0.0071496663489,1.5
45,13335,83,585,30,29,555.0,6.0,15.0,9.0,300.0,73.0,95.0,117.0,20.1724137931,7.04819277108,0.10843373494,6.68674698795,0.180722891566,0.0722891566265,0.2,0.162393162393,0.512820512821,0.124786324786,0.948717948718,0.0102564102564,0.025641025641,0.0153846153846,0.0162162162162,1.5,0.6,0.0108108108108,0.027027027027,2.5
46,13336,31,226,29,26,214.0,1.0,10.0,1.0,95.0,33.0,56.0,42.0,8.69230769231,7.29032258065,0.0322580645161,6.90322580645,0.322580645161,0.0322580645161,0.185840707965,0.247787610619,0.420353982301,0.146017699115,0.946902654867,0.00442477876106,0.0442477876106,0.00442477876106,0.00467289719626,1.0,0.1,0.00467289719626,0.0467289719626,10.0
47,13338,1664,24762,30,30,22916.0,750.0,841.0,255.0,10696.0,3524.0,5890.0,4652.0,825.4,14.8810096154,0.153245192308,13.7716346154,0.505408653846,0.450721153846,0.187868508198,0.237864469752,0.431952184799,0.142314837251,0.92545028673,0.0302883450448,0.0339633309103,0.0102980373152,0.0111275964392,0.34,0.303210463734,0.0327282248211,0.0366992494327,1.12133333333
48,13339,14,50,29,11,48.0,1.0,1.0,0.0,15.0,15.0,16.0,4.0,4.54545454545,3.57142857143,0.0,3.42857142857,0.0714285714286,0.0714285714286,0.08,0.32,0.3,0.3,0.96,0.02,0.02,0.0,0.0,0.0,0.0,0.0208333333333,0.0208333333333,1.0
49,1334,86,567,30,29,539.0,8.0,12.0,8.0,230.0,89.0,134.0,114.0,19.5517241379,6.59302325581,0.093023255814,6.26744186047,0.139534883721,0.093023255814,0.201058201058,0.236331569665,0.405643738977,0.1569664903,0.950617283951,0.0141093474427,0.021164021164,0.0141093474427,0.0148423005566,1.0,0.666666666667,0.0148423005566,0.0222634508349,1.5
50,13340,4,7,8,2,7.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.5,1.75,0.0,1.75,0.0,0.0,0.571428571429,0.285714285714,0.142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,13341,5,72,30,11,70.0,0.0,1.0,1.0,30.0,7.0,16.0,19.0,6.54545454545,14.4,0.2,14.0,0.2,0.0,0.263888888889,0.222222222222,0.416666666667,0.0972222222222,0.972222222222,0.0,0.0138888888889,0.0138888888889,0.0142857142857,-999.0,1.0,0.0,0.0142857142857,-999.0
52,13343,5,93,25,9,90.0,0.0,2.0,1.0,83.0,5.0,4.0,1.0,10.3333333333,18.6,0.2,18.0,0.4,0.0,0.010752688172,0.0430107526882,0.89247311828,0.0537634408602,0.967741935484,0.0,0.0215053763441,0.010752688172,0.0111111111111,-999.0,0.5,0.0,0.0222222222222,-999.0
53,13345,4,12,24,3,12.0,0.0,0.0,0.0,2.0,1.0,1.0,8.0,4.0,3.0,0.0,3.0,0.0,0.0,0.666666666667,0.0833333333333,0.166666666667,0.0833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,13346,117,852,30,29,788.0,16.0,32.0,16.0,339.0,181.0,196.0,136.0,29.3793103448,7.28205128205,0.136752136752,6.73504273504,0.273504273504,0.136752136752,0.159624413146,0.230046948357,0.397887323944,0.212441314554,0.924882629108,0.018779342723,0.037558685446,0.018779342723,0.0203045685279,1.0,0.5,0.0203045685279,0.0406091370558,2.0
55,13348,122,535,30,30,488.0,17.0,25.0,5.0,220.0,55.0,160.0,100.0,17.8333333333,4.38524590164,0.0409836065574,4.0,0.204918032787,0.139344262295,0.18691588785,0.299065420561,0.411214953271,0.102803738318,0.91214953271,0.0317757009346,0.0467289719626,0.00934579439252,0.0102459016393,0.294117647059,0.2,0.0348360655738,0.0512295081967,1.47058823529
56,1335,4,25,27,6,25.0,0.0,0.0,0.0,16.0,0.0,6.0,3.0,4.16666666667,6.25,0.0,6.25,0.0,0.0,0.12,0.24,0.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,13350,46,107,30,24,104.0,3.0,0.0,0.0,35.0,10.0,30.0,32.0,4.45833333333,2.32608695652,0.0,2.26086956522,0.0,0.0652173913043,0.299065420561,0.280373831776,0.327102803738,0.0934579439252,0.971962616822,0.0280373831776,0.0,0.0,0.0,0.0,0.0,0.0288461538462,0.0,0.0
58,13351,6,13,26,7,13.0,0.0,0.0,0.0,6.0,4.0,3.0,0.0,1.85714285714,2.16666666667,0.0,2.16666666667,0.0,0.0,0.0,0.230769230769,0.461538461538,0.307692307692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,13352,34,249,30,22,224.0,3.0,11.0,11.0,127.0,45.0,47.0,30.0,11.3181818182,7.32352941176,0.323529411765,6.58823529412,0.323529411765,0.0882352941176,0.120481927711,0.18875502008,0.510040160643,0.180722891566,0.899598393574,0.0120481927711,0.0441767068273,0.0441767068273,0.0491071428571,3.66666666667,1.0,0.0133928571429,0.0491071428571,3.66666666667
60,13355,84,1288,30,29,1134.0,85.0,56.0,13.0,554.0,98.0,358.0,278.0,44.4137931034,15.3333333333,0.154761904762,13.5,0.666666666667,1.0119047619,0.215838509317,0.277950310559,0.430124223602,0.0760869565217,0.880434782609,0.0659937888199,0.0434782608696,0.0100931677019,0.0114638447972,0.152941176471,0.232142857143,0.0749559082892,0.0493827160494,0.658823529412
61,13356,33,178,30,22,164.0,7.0,5.0,2.0,92.0,20.0,37.0,29.0,8.09090909091,5.39393939394,0.0606060606061,4.9696969697,0.151515151515,0.212121212121,0.162921348315,0.207865168539,0.516853932584,0.112359550562,0.921348314607,0.0393258426966,0.0280898876404,0.0112359550562,0.0121951219512,0.285714285714,0.4,0.0426829268293,0.030487804878,0.714285714286
62,13359,44,133,29,25,130.0,1.0,1.0,1.0,51.0,32.0,17.0,33.0,5.32,3.02272727273,0.0227272727273,2.95454545455,0.0227272727273,0.0227272727273,0.248120300752,0.127819548872,0.383458646617,0.240601503759,0.977443609023,0.00751879699248,0.00751879699248,0.00751879699248,0.00769230769231,1.0,1.0,0.00769230769231,0.00769230769231,1.0
63,1336,16,47,19,11,45.0,0.0,1.0,1.0,29.0,8.0,8.0,2.0,4.27272727273,2.9375,0.0625,2.8125,0.0625,0.0,0.0425531914894,0.170212765957,0.617021276596,0.170212765957,0.957446808511,0.0,0.0212765957447,0.0212765957447,0.0222222222222,-999.0,1.0,0.0,0.0222222222222,-999.0
64,13360,3,26,23,6,16.0,3.0,1.0,6.0,6.0,2.0,14.0,4.0,4.33333333333,8.66666666667,2.0,5.33333333333,0.333333333333,1.0,0.153846153846,0.538461538462,0.230769230769,0.0769230769231,0.615384615385,0.115384615385,0.0384615384615,0.230769230769,0.375,2.0,6.0,0.1875,0.0625,0.333333333333
65,13361,72,438,30,28,409.0,4.0,16.0,9.0,174.0,18.0,92.0,154.0,15.6428571429,6.08333333333,0.125,5.68055555556,0.222222222222,0.0555555555556,0.351598173516,0.2100456621,0.397260273973,0.041095890411,0.933789954338,0.00913242009132,0.0365296803653,0.0205479452055,0.0220048899756,2.25,0.5625,0.00977995110024,0.039119804401,4.0
66,13362,4,26,21,4,24.0,0.0,1.0,1.0,20.0,0.0,6.0,0.0,6.5,6.5,0.25,6.0,0.25,0.0,0.0,0.230769230769,0.769230769231,0.0,0.923076923077,0.0,0.0384615384615,0.0384615384615,0.0416666666667,-999.0,1.0,0.0,0.0416666666667,-999.0
67,13364,1,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,13365,83,952,30,28,837.0,15.0,62.0,38.0,463.0,49.0,271.0,169.0,34.0,11.4698795181,0.457831325301,10.0843373494,0.746987951807,0.180722891566,0.177521008403,0.284663865546,0.486344537815,0.0514705882353,0.879201680672,0.015756302521,0.0651260504202,0.0399159663866,0.0454002389486,2.53333333333,0.612903225806,0.0179211469534,0.0740740740741,4.13333333333
69,13366,20,130,29,17,126.0,2.0,1.0,1.0,61.0,24.0,13.0,32.0,7.64705882353,6.5,0.05,6.3,0.05,0.1,0.246153846154,0.1,0.469230769231,0.184615384615,0.969230769231,0.0153846153846,0.00769230769231,0.00769230769231,0.00793650793651,0.5,1.0,0.015873015873,0.00793650793651,0.5
70,13369,11,61,28,10,55.0,0.0,3.0,3.0,18.0,6.0,27.0,10.0,6.1,5.54545454545,0.272727272727,5.0,0.272727272727,0.0,0.16393442623,0.44262295082,0.295081967213,0.0983606557377,0.901639344262,0.0,0.0491803278689,0.0491803278689,0.0545454545455,-999.0,1.0,0.0,0.0545454545455,-999.0
71,1337,391,3791,30,30,3556.0,101.0,116.0,18.0,1448.0,432.0,1155.0,756.0,126.366666667,9.69565217391,0.0460358056266,9.09462915601,0.296675191816,0.25831202046,0.199419678185,0.304668952783,0.381957267212,0.11395410182,0.938011078871,0.0266420469533,0.0305987865998,0.00474808757584,0.00506186726659,0.178217821782,0.155172413793,0.0284026996625,0.0326209223847,1.14851485149
72,13370,9,42,21,8,42.0,0.0,0.0,0.0,21.0,0.0,5.0,16.0,5.25,4.66666666667,0.0,4.66666666667,0.0,0.0,0.380952380952,0.119047619048,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,13372,14,64,29,19,63.0,0.0,1.0,0.0,23.0,26.0,6.0,9.0,3.36842105263,4.57142857143,0.0,4.5,0.0714285714286,0.0,0.140625,0.09375,0.359375,0.40625,0.984375,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.015873015873,-999.0
74,13374,363,3020,30,30,2884.0,33.0,70.0,33.0,1073.0,517.0,748.0,682.0,100.666666667,8.31955922865,0.0909090909091,7.94490358127,0.192837465565,0.0909090909091,0.22582781457,0.247682119205,0.355298013245,0.17119205298,0.954966887417,0.0109271523179,0.023178807947,0.0109271523179,0.0114424410541,1.0,0.471428571429,0.0114424410541,0.0242718446602,2.12121212121
75,13375,19,103,29,18,97.0,0.0,5.0,1.0,26.0,10.0,52.0,15.0,5.72222222222,5.42105263158,0.0526315789474,5.10526315789,0.263157894737,0.0,0.145631067961,0.504854368932,0.252427184466,0.0970873786408,0.941747572816,0.0,0.0485436893204,0.00970873786408,0.0103092783505,-999.0,0.2,0.0,0.0515463917526,-999.0
76,13376,38,139,30,21,136.0,1.0,2.0,0.0,46.0,9.0,31.0,53.0,6.61904761905,3.65789473684,0.0,3.57894736842,0.0526315789474,0.0263157894737,0.381294964029,0.223021582734,0.330935251799,0.0647482014388,0.978417266187,0.00719424460432,0.0143884892086,0.0,0.0,0.0,0.0,0.00735294117647,0.0147058823529,2.0
77,13377,46,158,30,25,152.0,3.0,3.0,0.0,67.0,11.0,31.0,49.0,6.32,3.4347826087,0.0,3.30434782609,0.0652173913043,0.0652173913043,0.310126582278,0.196202531646,0.424050632911,0.0696202531646,0.962025316456,0.0189873417722,0.0189873417722,0.0,0.0,0.0,0.0,0.0197368421053,0.0197368421053,1.0
78,13378,410,2810,30,30,2528.0,73.0,157.0,52.0,929.0,407.0,868.0,606.0,93.6666666667,6.85365853659,0.126829268293,6.16585365854,0.382926829268,0.178048780488,0.215658362989,0.308896797153,0.330604982206,0.144839857651,0.899644128114,0.0259786476868,0.055871886121,0.0185053380783,0.0205696202532,0.712328767123,0.331210191083,0.0288765822785,0.0621044303797,2.15068493151
79,1338,1,3,1,1,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,13380,1,4,1,1,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0
81,13381,478,9075,30,30,8607.0,124.0,247.0,97.0,3625.0,921.0,2115.0,2414.0,302.5,18.9853556485,0.202928870293,18.0062761506,0.516736401674,0.259414225941,0.266005509642,0.23305785124,0.399449035813,0.101487603306,0.948429752066,0.0136639118457,0.027217630854,0.0106887052342,0.0112698965958,0.782258064516,0.392712550607,0.0144068781225,0.0286975717439,1.99193548387
82,13382,2,9,9,2,9.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,4.5,4.5,0.0,4.5,0.0,0.0,0.111111111111,0.0,0.888888888889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,13383,1,3,1,1,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,13384,1,2,1,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,13386,3,4,20,2,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.33333333333,0.0,1.33333333333,0.0,0.0,0.25,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,13388,23,117,29,20,112.0,2.0,3.0,0.0,47.0,45.0,22.0,3.0,5.85,5.08695652174,0.0,4.86956521739,0.130434782609,0.0869565217391,0.025641025641,0.188034188034,0.401709401709,0.384615384615,0.957264957265,0.017094017094,0.025641025641,0.0,0.0,0.0,0.0,0.0178571428571,0.0267857142857,1.5
87,13390,10,76,29,10,70.0,4.0,0.0,2.0,30.0,8.0,22.0,16.0,7.6,7.6,0.2,7.0,0.0,0.4,0.210526315789,0.289473684211,0.394736842105,0.105263157895,0.921052631579,0.0526315789474,0.0,0.0263157894737,0.0285714285714,0.5,-999.0,0.0571428571429,0.0,0.0
88,13393,144,1419,30,30,1288.0,22.0,66.0,43.0,604.0,107.0,438.0,270.0,47.3,9.85416666667,0.298611111111,8.94444444444,0.458333333333,0.152777777778,0.190274841438,0.30866807611,0.425651867512,0.0754052149401,0.907681465821,0.015503875969,0.046511627907,0.030303030303,0.0333850931677,1.95454545455,0.651515151515,0.0170807453416,0.0512422360248,3.0
